Resource ID,Service Name,Usage Quantity,Usage Unit,Region/Zone,CPU Utilization (%),Memory Utilization (%),Network Inbound Data (Bytes),Network Outbound Data (Bytes),Usage Start Date,Usage End Date,Cost per Quantity ($),Unrounded Cost ($),Rounded Cost ($),Total Cost (INR)
cloud-spanne-005344,Cloud Spanner,6160.3776,Hours,asia-northeast1,55.11,62.68,6820444695.0,1408218230.0,2023-12-08,2024-01-07,1.55952382,11226.56825338,11226.568253,943031.7333
cloud-spanne-005345,Cloud Spanner,1294.7839,Hours,asia-northeast1,62.61,63.67,15259194874.0,293972910.0,2024-02-06,2024-02-20,2.9134641,4155.03599513,4155.035995,349023.0236
container-re-005346,Container Registry,32.7358,GB,us-east1,2.32,7.44,28515502.0,8910459.0,2023-05-15,2023-06-15,0.026,0.81239416,0.812394,68.2411
cloud-run-005347,Cloud Run,3599.336,Hours,asia-northeast1,14.92,34.17,517087895.0,530099382.0,2024-02-25,2024-03-03,0.0001677,0.66608609,0.666086,55.9512
cloud-vpc-005348,Cloud VPC,4326.5825,Hours,us-east1,1.71,4.53,1088139980.0,2028366047.0,2024-01-09,2024-02-08,0.00313702,13.65778613,13.657786,1147.254
cloud-cdn-005349,Cloud CDN,298785.1577,GB,asia-east1,17.41,20.13,14314002596.0,2824317566.0,2023-01-01,2023-01-15,0.01175193,3872.7563585,3872.756358,325311.5341
cloud-interc-005350,Cloud Interconnect,2952.7698,Hours,asia-southeast1,6.63,4.63,4520413315.0,28903040248.0,2023-02-26,2023-03-12,0.22343554,734.86542111,734.865421,61728.6954
cloud-memory-005351,Cloud Memorystore,2207.9141,Hours,us-east1,35.48,70.02,144588889.0,964713407.0,2024-10-29,2024-11-12,0.17741666,381.76919381,381.769194,32068.6123
cloud-interc-005352,Cloud Interconnect,8017.4038,Hours,australia-southeast1,19.28,15.43,4486395493.0,64798291812.0,2024-12-03,2024-12-10,0.06079041,538.43045492,538.430455,45228.1582
cloud-storag-005353,Cloud Storage,1.8399,GB,asia-east1,10.3,9.33,59070982.0,328916242.0,2024-08-30,2024-08-31,0.02166337,0.04492299,0.044923,3.7735
pub-sub-005354,Pub/Sub,4606.7828,GB,europe-west3,40.58,43.43,356423270.0,227584052.0,2023-04-09,2023-05-09,0.05799687,280.89196795,280.891968,23594.9253
cloud-spanne-005355,Cloud Spanner,931.6628,Hours,southamerica-east1,59.17,65.97,1677947410.0,861846202.0,2024-06-21,2024-07-21,2.1471833,2360.79551533,2360.795515,198306.8233
bigquery-005356,BigQuery,349.5384,GB,europe-north1,36.24,11.12,2377169080.0,99451078.0,2024-02-05,2024-03-06,0.01593828,6.0909657,6.090966,511.6411
cloud-storag-005357,Cloud Storage,689.9109,GB,asia-northeast1,14.81,14.96,10964064936.0,2515765978.0,2024-02-22,2024-03-24,0.01557051,12.49871229,12.498712,1049.8918
cloud-memory-005358,Cloud Memorystore,1755.9514,Hours,asia-northeast1,36.02,70.45,1046686558.0,30674337.0,2024-06-24,2024-07-24,0.09336539,187.31416118,187.314161,15734.3895
compute-engi-005359,Compute Engine,3771.2665,Hours,asia-east1,53.31,91.32,1545585590.0,647590421.0,2023-12-25,2024-01-24,1.72432444,7049.07444832,7049.074448,592122.2537
cloud-nat-005360,Cloud NAT,1877.6757,Hours,southamerica-east1,0.1,2.87,276333192.0,2127529570.0,2024-07-03,2024-08-02,0.00258487,5.81327193,5.813272,488.3148
bigquery-005361,BigQuery,7213.4434,GB,asia-east1,37.45,31.89,151627163.0,101728944.0,2024-05-05,2024-06-05,0.01204668,94.70014186,94.700142,7954.8119
ai-platform-005362,AI Platform,2.009,Hours,us-west1,75.02,73.42,44288576.0,7118058.0,2024-10-15,2024-11-15,3.03593916,6.1590094,6.159009,517.3568
cloud-interc-005363,Cloud Interconnect,2278.7532,Hours,northamerica-northeast1,5.03,8.39,26706085467.0,12374042146.0,2023-06-08,2023-07-08,0.2082672,512.6604501,512.66045,43063.4778
cloud-interc-005364,Cloud Interconnect,4446.8388,Hours,asia-east1,8.64,8.94,76806801570.0,22738347164.0,2024-04-22,2024-05-22,0.37036438,1880.10064387,1880.100644,157928.4541
ai-platform-005365,AI Platform,12.0368,Hours,southamerica-east1,71.69,71.55,68349493.0,13167790.0,2023-08-16,2023-08-17,2.04002514,29.62188687,29.621887,2488.2385
cloud-storag-005366,Cloud Storage,2619.1347,GB,us-central1,8.76,10.41,2422433492.0,11344841841.0,2024-08-21,2024-09-20,0.00865184,23.48150391,23.481504,1972.4463
cloud-functi-005367,Cloud Functions,410448.4753,Requests,europe-west1,17.12,50.22,166180596.0,258901116.0,2023-10-18,2023-11-17,1.37e-06,0.60074128,0.600741,50.4623
cloud-armor-005368,Cloud Armor,3334457.1149,Requests,europe-north1,0.1,0.1,10172751.0,1755514.0,2024-02-01,2024-02-15,1.893e-05,66.55316908,66.553169,5590.4662
cloud-nat-005369,Cloud NAT,2230.2343,Hours,southamerica-east1,3.37,2.92,1424048994.0,1291783126.0,2024-06-11,2024-07-11,0.0016154,4.40383228,4.403832,369.9219
cloud-vpc-005370,Cloud VPC,899.4463,Hours,europe-west1,4.91,5.29,1287542033.0,21667240326.0,2024-05-18,2024-06-17,0.0037389,3.52971174,3.529712,296.4958
cloud-run-005371,Cloud Run,2436.7763,Hours,asia-east1,7.84,46.83,66033349.0,30676960.0,2023-12-26,2024-01-25,0.00020063,0.5541149,0.554115,46.5457
cloud-datapr-005372,Cloud Dataproc,16.0592,Hours,europe-north1,70.28,72.78,1308647778.0,357981851.0,2023-09-12,2023-10-13,0.01439331,0.25293072,0.252931,21.2462
container-re-005373,Container Registry,2801.7627,GB,us-east1,2.36,12.32,57562155.0,373104515.0,2024-03-25,2024-04-01,0.026,76.05103447,76.051034,6388.2869
bigquery-005374,BigQuery,70032.4634,GB,asia-southeast1,25.22,23.38,369287052.0,1368159911.0,2023-12-24,2024-01-23,0.0242835,1892.07891205,1892.078912,158934.6286
pub-sub-005375,Pub/Sub,3292.5265,GB,australia-southeast1,29.37,46.74,777157683.0,969553856.0,2023-09-03,2023-10-03,0.05446333,194.62123699,194.621237,16348.1839
cloud-endpoi-005376,Cloud Endpoints,136642.063,Requests,asia-east1,4.23,14.88,8574386.0,5584726.0,2024-11-24,2024-12-01,2.156e-05,3.17942225,3.179422,267.0715
cloud-spanne-005377,Cloud Spanner,5881.0734,Hours,asia-northeast1,61.85,78.19,607754579.0,583375025.0,2024-08-29,2024-09-28,1.1262355,7063.96597769,7063.965978,593373.1421
cloud-interc-005378,Cloud Interconnect,753.2463,Hours,southamerica-east1,9.23,3.66,6729772828.0,5143798923.0,2024-05-07,2024-06-06,0.09657339,85.29048266,85.290483,7164.4005
cloud-functi-005379,Cloud Functions,1333047.2659,Requests,us-east1,15.91,23.35,3546604793.0,149936313.0,2023-02-28,2023-03-07,2.12e-06,2.87300742,2.873007,241.3326
cloud-load-b-005380,Cloud Load Balancing,8690.3526,Hours,europe-west1,27.04,26.55,29269561675.0,17373771381.0,2023-01-25,2023-02-24,0.01302839,124.39884004,124.39884,10449.5026
bigquery-005381,BigQuery,2211.0403,GB,southamerica-east1,34.55,20.72,392686176.0,518288344.0,2023-02-07,2023-03-09,0.02977527,81.02180124,81.021801,6805.8313
cloud-datapr-005382,Cloud Dataproc,113.3552,Hours,us-central1,97.52,86.37,188673431.0,154628009.0,2024-05-22,2024-06-05,0.05683856,6.43804761,6.438048,540.796
cloud-spanne-005383,Cloud Spanner,1932.2715,Hours,asia-southeast1,52.76,73.21,351716539.0,7032355506.0,2023-11-14,2023-11-28,0.92769815,2067.32708605,2067.327086,173655.4752
pub-sub-005384,Pub/Sub,7281.7374,GB,europe-north1,29.24,32.89,187136261.0,5654104386.0,2023-09-12,2023-10-12,0.04178317,313.61854274,313.618543,26343.9576
ai-platform-005385,AI Platform,6.9892,Hours,us-central1,56.25,55.7,118865070.0,28099551.0,2023-03-23,2023-03-30,2.79868901,20.44414622,20.444146,1717.3083
compute-engi-005386,Compute Engine,8204.9621,Hours,australia-southeast1,68.43,63.55,608658391.0,1182764741.0,2023-01-19,2023-02-02,1.25812883,12295.1117613,12295.111761,1032789.3879
cloud-sql-005387,Cloud SQL,2036.0273,Hours,us-central1,75.37,71.51,2754118014.0,2833351494.0,2024-08-02,2024-09-02,3.46645741,6878.84792298,6878.847923,577823.2255
cloud-run-005388,Cloud Run,308.7396,Hours,europe-west3,45.93,60.25,155780409.0,606497379.0,2023-06-06,2023-07-06,6.282e-05,0.02089288,0.020893,1.755
cloud-build-005389,Cloud Build,2.2946,Hours,southamerica-east1,88.46,84.63,15627568.0,16252423.0,2024-09-12,2024-10-12,0.00401047,0.0103701,0.01037,0.8711
cloud-sql-005390,Cloud SQL,737.6175,Hours,europe-west1,66.51,58.2,4089863622.0,1808832014.0,2024-10-09,2024-10-23,0.46071592,375.91745144,375.917451,31577.0659
bigquery-005391,BigQuery,140.5659,GB,asia-southeast1,39.35,33.6,153598197.0,292971851.0,2023-08-18,2023-09-17,0.02175261,3.26755476,3.267555,274.4746
kubernetes-e-005392,Kubernetes Engine,8244.5215,Hours,northamerica-northeast1,72.39,46.27,605608088.0,13839098837.0,2024-04-07,2024-05-07,0.01918761,167.17950371,167.179504,14043.0783
cloud-memory-005393,Cloud Memorystore,2963.6859,Hours,asia-northeast1,42.71,75.9,1625956712.0,130992838.0,2024-11-06,2024-11-20,0.0240003,75.79448449,75.794484,6366.7367
cloud-functi-005394,Cloud Functions,314778.6859,Requests,asia-northeast1,20.44,33.8,187970323.0,75068075.0,2024-06-12,2024-07-12,2.21e-06,0.81614784,0.816148,68.5564
ai-platform-005395,AI Platform,14.5955,Hours,europe-west1,46.85,57.64,216235930.0,49055534.0,2023-03-13,2023-03-27,3.21659945,50.85418253,50.854183,4271.7513
cloud-build-005396,Cloud Build,13.2567,Hours,asia-southeast1,49.51,26.19,143846101.0,42535332.0,2023-08-11,2023-09-10,0.00465998,0.06715955,0.06716,5.6414
pub-sub-005397,Pub/Sub,1.4731,GB,europe-north1,18.78,21.69,192605902.0,17854456.0,2024-05-12,2024-06-11,0.05670621,0.09074657,0.090747,7.6227
cloud-datapr-005398,Cloud Dataproc,122.9841,Hours,europe-west3,57.41,64.83,478076752.0,99424900.0,2023-03-26,2023-04-09,0.0650349,8.40681176,8.406812,706.1722
cloud-vpc-005399,Cloud VPC,757.3715,Hours,europe-north1,3.06,10.44,5744542975.0,26777734158.0,2023-11-07,2023-11-21,0.00244064,2.03949024,2.03949,171.3172
cloud-functi-005400,Cloud Functions,4074490.7175,Requests,us-west1,17.88,38.87,70264895.0,227854623.0,2024-07-22,2024-07-29,2.16e-06,8.77995024,8.77995,737.5158
cloud-datapr-005401,Cloud Dataproc,115.3191,Hours,us-west1,75.4,68.39,291464494.0,94611624.0,2023-03-14,2023-03-21,0.05158212,6.0731168,6.073117,510.1418
cloud-interc-005402,Cloud Interconnect,876.6572,Hours,europe-west1,13.37,13.14,13734439739.0,55086170574.0,2023-02-12,2023-02-19,0.42600818,394.17916919,394.179169,33111.0502
cloud-build-005403,Cloud Build,7.4987,Hours,southamerica-east1,67.86,52.61,14918942.0,57168374.0,2023-02-02,2023-03-04,0.00414195,0.03787004,0.03787,3.1811
cloud-vpn-005404,Cloud VPN,3276.8269,Hours,asia-northeast1,1.75,0.1,1859424073.0,1860045244.0,2023-09-27,2023-10-27,0.07485364,286.51514563,286.515146,24067.2722
cloud-vpn-005405,Cloud VPN,775.8373,Hours,europe-west3,5.9,5.36,385202655.0,458242987.0,2023-01-07,2023-01-21,0.09542001,76.42070981,76.42071,6419.3396
cloud-armor-005406,Cloud Armor,216297.3725,Requests,southamerica-east1,0.78,3.08,13281478.0,31451320.0,2024-08-04,2024-09-03,2.94e-06,0.7355269,0.735527,61.7843
cloud-vpn-005407,Cloud VPN,5989.4673,Hours,us-central1,2.02,10.05,1851468898.0,326509676.0,2023-05-09,2023-06-08,0.08783651,501.21170571,501.211706,42101.7833
dataflow-005408,Dataflow,13.2938,Hours,us-east1,54.01,78.2,309389458.0,4259875233.0,2024-09-05,2024-09-12,0.03287909,0.44127444,0.441274,37.0671
cloud-vpc-005409,Cloud VPC,1498.6809,Hours,southamerica-east1,2.43,6.66,4111858805.0,7029854791.0,2024-11-16,2024-12-16,0.0097194,16.4520227,16.452023,1381.9699
cloud-endpoi-005410,Cloud Endpoints,39265.6184,Requests,europe-north1,2.32,4.1,48401834.0,17969608.0,2023-03-22,2023-03-29,4.88e-06,0.21432342,0.214323,18.0032
cloud-build-005411,Cloud Build,5.2244,Hours,asia-northeast1,66.64,49.12,29954712.0,25433391.0,2024-07-29,2024-08-28,0.00584633,0.03569447,0.035694,2.9983
cloud-load-b-005412,Cloud Load Balancing,1077.1913,Hours,asia-northeast1,22.83,25.97,6137881307.0,3054450845.0,2024-12-15,2025-01-14,0.01881508,21.91988824,21.919888,1841.2706
cloud-sql-005413,Cloud SQL,1584.281,Hours,us-central1,49.14,80.9,1037165657.0,2732338658.0,2024-11-15,2024-11-16,0.15127798,250.89820586,250.898206,21075.4493
cloud-memory-005414,Cloud Memorystore,1445.3716,Hours,europe-west3,56.17,83.72,2069828402.0,3115565.0,2023-01-02,2023-02-01,0.02478902,38.09299185,38.092992,3199.8113
cloud-nat-005415,Cloud NAT,5566.5226,Hours,northamerica-northeast1,11.77,9.83,243874369.0,2519022058.0,2023-04-13,2023-04-20,0.00512894,29.94566175,29.945662,2515.4356
cloud-datapr-005416,Cloud Dataproc,40.2185,Hours,asia-northeast1,80.6,72.71,631409924.0,121704748.0,2023-01-23,2023-01-30,0.08265161,3.57612101,3.576121,300.3942
pub-sub-005417,Pub/Sub,4.2239,GB,europe-west3,25.44,29.53,360705172.0,81335111.0,2023-10-06,2023-10-20,0.06293711,0.28216532,0.282165,23.7019
cloud-sql-005418,Cloud SQL,3239.2681,Hours,europe-west1,68.67,63.98,12287304097.0,4529534139.0,2024-11-08,2024-12-09,2.77051866,9037.89114923,9037.891149,759182.8565
cloud-sql-005419,Cloud SQL,1244.8732,Hours,us-west1,50.28,73.62,1128001985.0,279696534.0,2023-10-02,2023-10-03,3.47606241,4574.55300135,4574.553001,384262.4521
cloud-sql-005420,Cloud SQL,3089.7396,Hours,europe-north1,53.82,60.12,860634149.0,2742798731.0,2023-09-22,2023-10-22,3.2252162,11159.60851334,11159.608513,937407.1151
cloud-storag-005421,Cloud Storage,23.8794,GB,northamerica-northeast1,12.82,20.91,9993355579.0,26125934528.0,2023-01-04,2023-02-03,0.01673534,0.42999902,0.429999,36.1199
firestore-005422,Firestore,493971574.0976,Requests,australia-southeast1,13.23,20.48,183570041.0,90868808.0,2024-02-07,2024-03-08,9.5e-07,527.73669372,527.736694,44329.8823
cloud-data-f-005423,Cloud Data Fusion,1.595,Hours,us-east1,71.31,59.07,354547754.0,31186123.0,2024-02-19,2024-03-21,1.05843733,1.70063975,1.70064,142.8537
ai-platform-005424,AI Platform,152.6306,Hours,australia-southeast1,67.57,68.83,790547788.0,20867555.0,2023-06-21,2023-07-05,1.62962061,269.5926401,269.59264,22645.7818
cloud-armor-005425,Cloud Armor,867732.4334,Requests,us-west1,3.74,4.07,66921832.0,6264488.0,2024-10-23,2024-11-22,1.858e-05,15.93424306,15.934243,1338.4764
cloud-nat-005426,Cloud NAT,798.7215,Hours,australia-southeast1,7.84,7.08,234397458.0,1110593556.0,2023-03-31,2023-04-30,0.00124086,1.08948767,1.089488,91.517
cloud-vpc-005427,Cloud VPC,1520.6511,Hours,us-central1,3.52,3.16,2236907098.0,348832143.0,2024-02-20,2024-03-21,0.00808125,12.72929819,12.729298,1069.261
cloud-data-f-005428,Cloud Data Fusion,12.9537,Hours,europe-west1,36.11,38.69,60576482.0,10084863.0,2023-08-20,2023-09-03,0.59532736,8.3970235,8.397023,705.35
bigquery-005429,BigQuery,1213.9886,GB,europe-north1,44.75,43.63,2553209174.0,3711424426.0,2024-03-27,2024-04-03,0.02587456,33.06774248,33.067742,2777.6904
cloud-interc-005430,Cloud Interconnect,3546.8569,Hours,southamerica-east1,1.75,9.12,17015939403.0,13050272872.0,2024-01-23,2024-02-22,0.41733886,1779.69858421,1779.698584,149494.6811
cloud-vpn-005431,Cloud VPN,867.2601,Hours,europe-north1,13.62,12.63,233325942.0,227803887.0,2024-06-04,2024-06-11,0.0512117,45.74706609,45.747066,3842.7536
container-re-005432,Container Registry,1.241,GB,australia-southeast1,8.45,13.94,4911367.0,11045117.0,2024-02-20,2024-03-21,0.026,0.03812642,0.038126,3.2026
cloud-sql-005433,Cloud SQL,2203.1089,Hours,northamerica-northeast1,68.13,86.66,1990062569.0,556716568.0,2023-01-05,2023-02-04,3.32475,7607.84553177,7607.845532,639059.0247
pub-sub-005434,Pub/Sub,742.3523,GB,australia-southeast1,23.34,16.73,1620317756.0,42887725.0,2024-10-31,2024-11-14,0.04929827,43.60215177,43.602152,3662.5807
cloud-datapr-005435,Cloud Dataproc,17.2827,Hours,australia-southeast1,64.66,68.96,273798861.0,469256987.0,2023-02-07,2023-02-21,0.09384196,1.86740494,1.867405,156.862
cloud-armor-005436,Cloud Armor,11174302.3456,Requests,northamerica-northeast1,3.28,1.75,2878308.0,2173756.0,2023-04-20,2023-05-20,1.681e-05,199.90675699,199.906757,16792.1676
bigquery-005437,BigQuery,48714.0859,GB,europe-north1,57.47,43.03,375614234.0,245110801.0,2024-09-22,2024-09-23,0.01706223,918.85170357,918.851704,77183.5431
cloud-interc-005438,Cloud Interconnect,3177.677,Hours,asia-northeast1,0.92,7.55,33965615883.0,1196643112.0,2024-01-01,2024-01-15,0.25148251,918.67247911,918.672479,77168.4882
cloud-endpoi-005439,Cloud Endpoints,360535.9156,Requests,australia-southeast1,8.79,11.9,13685173.0,26460050.0,2023-08-27,2023-09-26,2.092e-05,8.51441095,8.514411,715.2105
kubernetes-e-005440,Kubernetes Engine,1849.1165,Hours,europe-west3,56.29,58.58,961082268.0,1275701514.0,2024-12-19,2025-01-19,0.02455827,47.11827432,47.118274,3957.935
cloud-vpn-005441,Cloud VPN,779.7151,Hours,asia-northeast1,6.71,1.55,137610042.0,181247981.0,2024-05-06,2024-06-05,0.07111159,59.71607822,59.716078,5016.1506
cloud-endpoi-005442,Cloud Endpoints,4258947.0384,Requests,europe-west1,17.65,25.27,136228302.0,22279457.0,2023-09-07,2023-10-08,2.344e-05,104.57834929,104.578349,8784.5813
cloud-interc-005443,Cloud Interconnect,3112.7241,Hours,us-central1,18.84,21.66,6332297438.0,219905408.0,2024-12-12,2025-01-11,0.22312707,712.44987981,712.44988,59845.7899
cloud-nat-005444,Cloud NAT,4342.8916,Hours,europe-west1,8.76,4.18,1839383674.0,323709020.0,2023-08-08,2023-09-07,0.0096152,42.55671643,42.556716,3574.7642
compute-engi-005445,Compute Engine,1310.1374,Hours,northamerica-northeast1,53.31,72.25,1384054913.0,1606077634.0,2024-10-25,2024-11-24,4.47507876,6170.70571045,6170.70571,518339.2797
cloud-datapr-005446,Cloud Dataproc,396.2759,Hours,us-central1,61.46,64.78,414816151.0,70601183.0,2023-11-07,2023-12-07,0.02392933,9.43536174,9.435362,792.5704
cloud-storag-005447,Cloud Storage,15.0126,GB,northamerica-northeast1,12.09,17.49,17810886535.0,1281369801.0,2023-06-05,2023-07-06,0.01893997,0.28539603,0.285396,23.9733
cloud-vpc-005448,Cloud VPC,1655.7245,Hours,europe-west1,6.13,10.51,10037067953.0,1914146576.0,2024-06-22,2024-07-06,0.00695129,11.75598092,11.755981,987.5024
compute-engi-005449,Compute Engine,1914.5516,Hours,asia-southeast1,57.49,45.83,282414193.0,909710555.0,2024-05-05,2024-06-04,2.04502527,4236.20545282,4236.205453,355841.258
cloud-armor-005450,Cloud Armor,31448194.9357,Requests,europe-north1,8.6,9.22,37446327.0,61681322.0,2024-12-19,2024-12-20,5.59e-06,180.3397553,180.339755,15148.5394
cloud-vpn-005451,Cloud VPN,2415.8057,Hours,australia-southeast1,4.14,7.22,5006141197.0,1022471382.0,2023-05-08,2023-06-07,0.1108958,297.37521951,297.37522,24979.5184
cloud-sql-005452,Cloud SQL,1802.8911,Hours,asia-east1,54.43,58.57,435184835.0,3046671620.0,2024-03-16,2024-03-17,2.24989524,4398.4010428,4398.401043,369465.6876
cloud-spanne-005453,Cloud Spanner,996.6423,Hours,australia-southeast1,40.34,49.96,1519727954.0,365770318.0,2023-11-24,2023-12-08,2.74975627,3000.88572039,3000.88572,252074.4005
cloud-build-005454,Cloud Build,8.031,Hours,europe-west3,54.2,54.16,10383059.0,2787472.0,2023-05-20,2023-06-03,0.0054344,0.04913699,0.049137,4.1275
cloud-vpc-005455,Cloud VPC,1835.241,Hours,us-central1,13.69,17.96,2137367320.0,519050617.0,2023-07-12,2023-08-12,0.00336676,6.17104532,6.171045,518.3678
cloud-interc-005456,Cloud Interconnect,2759.362,Hours,europe-west3,6.15,6.73,6239940877.0,3654236438.0,2023-08-02,2023-09-01,0.31818655,925.04318135,925.043181,77703.6272
ai-platform-005457,AI Platform,49.6605,Hours,asia-northeast1,70.16,45.15,397560704.0,56367223.0,2023-10-31,2023-11-30,1.52824665,85.45240333,85.452403,7178.0019
cloud-spanne-005458,Cloud Spanner,1316.596,Hours,asia-east1,49.26,51.42,493675162.0,1192717430.0,2023-08-25,2023-09-24,2.28896519,3200.50845226,3200.508452,268842.71
cloud-spanne-005459,Cloud Spanner,8451.3425,Hours,us-west1,69.9,88.18,4201158103.0,479883663.0,2023-04-12,2023-05-12,1.7348188,14631.41964631,14631.419646,1229039.2503
kubernetes-e-005460,Kubernetes Engine,998.7441,Hours,us-central1,80.75,75.85,530518897.0,88755707.0,2023-06-04,2023-06-18,0.08503759,87.73159342,87.731593,7369.4538
container-re-005461,Container Registry,2615.4089,GB,asia-east1,27.36,33.47,469181466.0,5612861.0,2023-12-04,2023-12-05,0.026,76.46967779,76.469678,6423.4529
bigquery-005462,BigQuery,13648.5497,GB,asia-east1,28.33,27.67,192384467.0,251176767.0,2023-02-19,2023-03-21,0.04083225,621.33358219,621.333582,52192.0209
cloud-build-005463,Cloud Build,5.6462,Hours,us-east1,71.71,60.17,216182158.0,23619231.0,2023-02-26,2023-02-27,0.0032214,0.01749955,0.0175,1.47
cloud-armor-005464,Cloud Armor,496737.0061,Requests,us-central1,0.1,1.71,5632992.0,1104596.0,2024-04-15,2024-04-22,5.8e-06,2.86011042,2.86011,240.2493
pub-sub-005465,Pub/Sub,2.5675,GB,us-west1,34.95,34.84,345527357.0,106039667.0,2024-09-30,2024-10-30,0.06842676,0.18439416,0.184394,15.4891
cloud-endpoi-005466,Cloud Endpoints,465718.5214,Requests,asia-east1,1.52,13.67,244555467.0,29905088.0,2023-02-18,2023-03-20,6.78e-06,3.42931755,3.429318,288.0627
pub-sub-005467,Pub/Sub,2138.1939,GB,australia-southeast1,29.14,30.0,245218646.0,1385741540.0,2024-06-27,2024-07-27,0.05126404,124.4924389,124.492439,10457.3649
cloud-vpn-005468,Cloud VPN,4020.5646,Hours,us-central1,10.16,11.78,568675330.0,486095604.0,2023-02-22,2023-03-24,0.1389657,578.46964711,578.469647,48591.4504
firestore-005469,Firestore,83949.0077,Requests,southamerica-east1,21.73,18.05,313903795.0,260159819.0,2024-02-19,2024-03-04,1.72e-06,0.17431631,0.174316,14.6426
cloud-armor-005470,Cloud Armor,2681410.0049,Requests,asia-east1,8.91,3.87,6510380.0,2763570.0,2023-09-28,2023-10-28,1.038e-05,29.7668503,29.76685,2500.4154
